
Gurobi 9.5.1 (win64) logging started Tue Sep 19 00:56:07 2023

Set parameter LogFile to value "consol_sol_wt_1_time_36000_ver1.0.txt"
Set parameter TimeLimit to value 36000
Gurobi Optimizer version 9.5.1 build v9.5.1rc2 (win64)
Thread count: 4 physical cores, 8 logical processors, using up to 8 threads
Optimize a model with 199781 rows, 74550 columns and 1039284 nonzeros
Model fingerprint: 0x6b59279d
Variable types: 0 continuous, 74550 integer (74550 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+01]
  Objective range  [1e+00, 3e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 8e+00]
Found heuristic solution: objective -0.0000000
Presolve removed 120020 rows and 5580 columns (presolve time = 5s) ...
Presolve removed 124820 rows and 6220 columns (presolve time = 10s) ...
Presolve removed 124780 rows and 6180 columns
Presolve time: 10.14s
Presolved: 75001 rows, 68370 columns, 897913 nonzeros
Variable types: 0 continuous, 68370 integer (68330 binary)

Deterministic concurrent LP optimizer: primal and dual simplex
Showing first log only...


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
Presolve removed 120020 rows and 0 columns (presolve time = 9s) ...
Presolve removed 120020 rows and 5580 columns (presolve time = 16s) ...
Presolve removed 124820 rows and 6360 columns (presolve time = 21s) ...
Presolve removed 124780 rows and 6320 columns
Presolve time: 21.67s
Presolved: 75001 rows, 68230 columns, 895544 nonzeros
Variable types: 0 continuous, 68230 integer (68190 binary)
Root relaxation presolved: 75001 rows, 68230 columns, 895544 nonzeros

Root barrier log...

Ordering time: 0.63s

Barrier statistics:
 AA' NZ     : 2.183e+06
 Factor NZ  : 8.282e+06 (roughly 130 MB of memory)
 Factor Ops : 3.807e+09 (less than 1 second per iteration)
 Threads    : 4

                  Objective                Residual
Iter       Primal          Dual         Primal    Dual     Compl     Time
   0   4.62984185e+04  1.35874104e+05  2.92e+03 6.76e-01  2.36e+01    27s
   1   2.15089877e+04  1.38017363e+05  1.40e+03 6.70e-02  1.14e+01    27s
   2   3.70532087e+03  1.09200351e+05  2.30e+02 5.64e-14  2.15e+00    27s
   3   1.68299143e+03  5.94287106e+04  9.64e+01 5.54e-13  8.36e-01    28s
   4   4.87429264e+02  1.58749564e+04  1.62e+01 5.76e-13  1.40e-01    28s
   5   3.30239115e+02  4.63467270e+03  4.93e+00 2.54e-13  3.49e-02    29s
   6   2.92997343e+02  2.86362719e+03  1.67e+00 1.23e-13  1.59e-02    29s
   7   2.79699231e+02  2.27825032e+03  3.83e-01 9.68e-14  1.02e-02    30s
   8   2.77648620e+02  9.79087757e+02  2.71e-04 2.75e-14  3.34e-03    30s
   9   2.99161640e+02  7.57430904e+02  7.82e-12 1.71e-14  2.18e-03    31s
  10   3.38222893e+02  6.81105625e+02  4.33e-12 1.26e-14  1.63e-03    31s
  11   3.58389510e+02  6.33204396e+02  3.54e-12 7.69e-15  1.31e-03    32s
  12   3.78264251e+02  6.18309750e+02  2.50e-12 9.35e-15  1.14e-03    32s
  13   4.04279421e+02  5.94225979e+02  2.19e-12 6.26e-15  9.02e-04    32s
  14   4.15518340e+02  5.68722919e+02  2.16e-12 5.34e-15  7.28e-04    33s
  15   4.36267935e+02  5.51527178e+02  3.43e-12 4.05e-15  5.48e-04    33s
  16   4.47273643e+02  5.17996294e+02  2.58e-12 3.07e-15  3.36e-04    34s
  17   4.52281999e+02  5.10406559e+02  2.29e-12 2.35e-15  2.76e-04    34s
  18   4.58104760e+02  4.94156489e+02  2.70e-12 2.85e-15  1.71e-04    35s
  19   4.61362521e+02  4.91148248e+02  4.40e-12 1.67e-15  1.41e-04    35s
  20   4.62850590e+02  4.88831725e+02  4.00e-12 2.83e-15  1.23e-04    36s
  21   4.64386853e+02  4.79739757e+02  4.09e-12 2.00e-15  7.29e-05    36s
  22   4.65831499e+02  4.76819021e+02  5.65e-12 2.38e-15  5.22e-05    36s
  23   4.66591347e+02  4.75121604e+02  8.87e-12 1.93e-15  4.05e-05    37s
  24   4.67231250e+02  4.74575273e+02  1.44e-11 2.01e-15  3.49e-05    37s
  25   4.67706903e+02  4.73715103e+02  1.14e-11 1.97e-15  2.85e-05    38s
  26   4.68274467e+02  4.72063467e+02  1.30e-11 2.71e-15  1.80e-05    38s
  27   4.68809796e+02  4.71159390e+02  1.66e-11 2.78e-15  1.12e-05    39s
  28   4.69082685e+02  4.70276642e+02  9.57e-12 2.29e-15  5.67e-06    39s
  29   4.69222396e+02  4.69975593e+02  1.38e-11 2.93e-15  3.58e-06    40s
  30   4.69311797e+02  4.69765464e+02  1.55e-11 2.48e-15  2.16e-06    40s
  31   4.69390850e+02  4.69675796e+02  2.09e-11 3.38e-15  1.35e-06    40s
  32   4.69467804e+02  4.69652178e+02  3.42e-11 2.06e-15  8.76e-07    41s
  33   4.69490593e+02  4.69598522e+02  2.06e-11 2.62e-15  5.13e-07    41s
  34   4.69513589e+02  4.69578366e+02  3.18e-11 2.04e-15  3.08e-07    42s
  35   4.69523233e+02  4.69565337e+02  2.22e-11 2.24e-15  2.00e-07    42s
  36   4.69533308e+02  4.69556140e+02  4.18e-11 1.87e-15  1.08e-07    43s
  37   4.69539499e+02  4.69547687e+02  2.13e-11 2.27e-15  3.89e-08    43s
  38   4.69544278e+02  4.69544556e+02  7.35e-11 2.92e-15  1.32e-09    44s
  39   4.69544346e+02  4.69544347e+02  5.29e-11 3.18e-15  5.43e-12    44s

Barrier solved model in 39 iterations and 44.17 seconds (12.92 work units)
Optimal objective 4.69544346e+02


Root crossover log...

   17101 DPushes remaining with DInf 0.0000000e+00                45s
    4273 DPushes remaining with DInf 0.0000000e+00                46s
       0 DPushes remaining with DInf 0.0000000e+00                47s

   18259 PPushes remaining with PInf 0.0000000e+00                47s
    7305 PPushes remaining with PInf 0.0000000e+00                51s
     550 PPushes remaining with PInf 0.0000000e+00                57s
       0 PPushes remaining with PInf 0.0000000e+00                58s

  Push phase complete: Pinf 0.0000000e+00, Dinf 6.2696810e-12     58s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   32101    4.6954435e+02   0.000000e+00   0.000000e+00     58s
   32101    4.6954435e+02   0.000000e+00   0.000000e+00     58s

Root relaxation: objective 4.695443e+02, 32101 iterations, 35.94 seconds (16.22 work units)
Total elapsed time = 154.85s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  469.54435    0 41425   -0.00000  469.54435      -     -  237s
H    0     0                      58.0000000  469.54435   710%     -  282s
     0     0  466.29051    0 31292   58.00000  466.29051   704%     -  608s
H    0     0                     159.0000000  466.29051   193%     -  649s
     0     0  456.85836    0 21895  159.00000  456.85836   187%     -  727s
     0     0  456.85829    0 21620  159.00000  456.85829   187%     -  729s
     0     0  448.30629    0 22818  159.00000  448.30629   182%     - 1141s
     0     0  445.14957    0 22222  159.00000  445.14957   180%     - 1316s
     0     0  442.10714    0 20225  159.00000  442.10714   178%     - 1462s
     0     0  442.10495    0 19540  159.00000  442.10495   178%     - 1535s
     0     0  439.21240    0 18137  159.00000  439.21240   176%     - 1954s
H    0     0                     188.5000000  439.21240   133%     - 1963s
     0     0  439.01944    0 18343  188.50000  439.01944   133%     - 2087s
     0     0  437.71344    0 17593  188.50000  437.71344   132%     - 2177s
     0     0  431.30162    0 11940  188.50000  431.30162   129%     - 2340s
     0     0  431.14526    0 10676  188.50000  431.14526   129%     - 2423s
     0     0  431.14526    0 10295  188.50000  431.14526   129%     - 2462s
     0     0  430.39421    0 10813  188.50000  430.39421   128%     - 2858s
H    0     0                     227.0000000  430.39421  89.6%     - 2924s
     0     0  430.27405    0 10521  227.00000  430.27405  89.5%     - 3032s
     0     0  430.23589    0 9862  227.00000  430.23589  89.5%     - 3139s
     0     0  429.62540    0 9368  227.00000  429.62540  89.3%     - 3232s
     0     0  429.54255    0 9168  227.00000  429.54255  89.2%     - 3302s
     0     0  429.54255    0 9564  227.00000  429.54255  89.2%     - 3383s
     0     0  429.54250    0 9240  227.00000  429.54250  89.2%     - 3970s
H    0     0                     229.5000000  429.54250  87.2%     - 3972s
     0     0  429.47135    0 9008  229.50000  429.47135  87.1%     - 4066s
     0     0  429.26155    0 8732  229.50000  429.26155  87.0%     - 4169s
     0     0  429.26109    0 7321  229.50000  429.26109  87.0%     - 4270s
     0     0  429.26109    0 7197  229.50000  429.26109  87.0%     - 4857s
H    0     0                     236.0000000  429.26109  81.9%     - 4971s
     0     0  429.26061    0 7247  236.00000  429.26061  81.9%     - 5040s
     0     0  429.26052    0 7618  236.00000  429.26052  81.9%     - 5545s
H    0     0                     256.5000000  429.26052  67.4%     - 5553s
     0     0  428.12399    0 7132  256.50000  428.12399  66.9%     - 5619s
     0     0  428.12395    0 6845  256.50000  428.12395  66.9%     - 5678s
     0     0  428.12395    0 6872  256.50000  428.12395  66.9%     - 6178s
     0     0  428.12315    0 6773  256.50000  428.12315  66.9%     - 6239s
     0     0  428.12044    0 6806  256.50000  428.12044  66.9%     - 6828s
     0     0  428.11835    0 7061  256.50000  428.11835  66.9%     - 6921s
     0     0  428.11835    0 7189  256.50000  428.11835  66.9%     - 7519s
     0     0  428.11835    0 7189  256.50000  428.11835  66.9%     - 7846s
H    0     0                     265.5000000  428.11835  61.2%     - 8224s
H    0     0                     299.0000000  428.11835  43.2%     - 8667s
H    0     0                     318.5000000  428.11835  34.4%     - 8884s
     0     2  428.11835    0 7189  318.50000  428.11835  34.4%     - 9062s
     1     4  428.11370    1 7884  318.50000  428.11830  34.4% 68936 9217s
     3     8  428.10085    2 6419  318.50000  428.11354  34.4% 35316 9516s
     7    12  428.05280    3 9048  318.50000  428.09970  34.4% 30230 10011s
    11    16  428.02798    4 9639  318.50000  428.05254  34.4% 35005 10732s
    15    20  428.00374    5 10902  318.50000  428.02756  34.4% 43650 11129s
    19    24  427.91124    6 11201  318.50000  428.00189  34.4% 50072 12299s
    20    24  427.69426    6 10632  318.50000  427.98501  34.4% 52498 12300s
    23    28  426.92713    5 11834  318.50000  427.92638  34.4% 56608 12961s
H   27    32                     328.0000000  427.91180  30.5% 60437 17262s
    31    36  426.83490    7 14114  328.00000  427.90727  30.5% 77594 19207s
    35    40  426.87572    6 13821  328.00000  427.87619  30.5% 81219 20346s
    39    44  426.75781    4 16022  328.00000  427.70686  30.4% 89193 22213s
    43    48  426.65284    5 16490  328.00000  427.67531  30.4% 91283 24428s
    47    52  426.92272    6 16290  328.00000  427.33677  30.3% 96125 27081s
    51    56  426.89586    6 15866  328.00000  427.32603  30.3% 102712 29809s
    55    60  426.59518    6 15174  328.00000  427.27711  30.3% 104513 31762s
H   59    64                     330.0000000  427.24429  29.5% 102215 32893s
H   61    64                     332.5000000  427.23246  28.5% 102469 32894s
    63    67  426.69783    4 15759  332.50000  427.12748  28.5% 104397 36000s

Cutting planes:
  Gomory: 25
  Cover: 511
  Implied bound: 148
  Clique: 738
  MIR: 2269
  StrongCG: 570
  Flow cover: 3345
  GUB cover: 931
  Zero half: 9328
  RLT: 1292
  Relax-and-lift: 1
  BQP: 26

Explored 66 nodes (7995193 simplex iterations) in 36001.95 seconds (37636.43 work units)
Thread count was 8 (of 8 available processors)

Solution count 10: 332.5 330 328 ... 227

Time limit reached
Best objective 3.325000000000e+02, best bound 4.265000000000e+02, gap 28.2707%

Gurobi 9.5.1 (win64) logging started Fri Sep 22 00:56:57 2023

Set parameter LogFile to value "consol_sol_wt_1_time_36000_ver1.0.txt"
Set parameter TimeLimit to value 360
Set parameter Method to value 2
Set parameter MIPFocus to value 3
Gurobi Optimizer version 9.5.1 build v9.5.1rc2 (win64)
Thread count: 4 physical cores, 8 logical processors, using up to 8 threads
Optimize a model with 199781 rows, 74550 columns and 1039284 nonzeros
Model fingerprint: 0x6b59279d
Variable types: 0 continuous, 74550 integer (74550 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+01]
  Objective range  [1e+00, 3e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 8e+00]
Found heuristic solution: objective -0.0000000
Presolve removed 120020 rows and 5580 columns (presolve time = 5s) ...
Presolve removed 124820 rows and 6360 columns (presolve time = 11s) ...
Presolve removed 124780 rows and 6320 columns
Presolve time: 11.18s
Presolved: 75001 rows, 68230 columns, 895544 nonzeros
Variable types: 0 continuous, 68230 integer (68190 binary)
Root relaxation presolved: 75001 rows, 68230 columns, 895544 nonzeros

Root barrier log...

Ordering time: 0.28s

Barrier statistics:
 AA' NZ     : 2.183e+06
 Factor NZ  : 8.282e+06 (roughly 130 MB of memory)
 Factor Ops : 3.807e+09 (less than 1 second per iteration)
 Threads    : 4

                  Objective                Residual
Iter       Primal          Dual         Primal    Dual     Compl     Time
   0   4.62984185e+04  1.35874104e+05  2.92e+03 6.76e-01  2.36e+01    13s
   1   2.15089877e+04  1.38017363e+05  1.40e+03 6.70e-02  1.14e+01    14s
   2   3.70532087e+03  1.09200351e+05  2.30e+02 5.64e-14  2.15e+00    14s
   3   1.68299143e+03  5.94287106e+04  9.64e+01 5.54e-13  8.36e-01    14s
   4   4.87429264e+02  1.58749564e+04  1.62e+01 5.76e-13  1.40e-01    14s
   5   3.30239115e+02  4.63467270e+03  4.93e+00 2.54e-13  3.49e-02    15s
   6   2.92997343e+02  2.86362719e+03  1.67e+00 1.23e-13  1.59e-02    15s
   7   2.79699231e+02  2.27825032e+03  3.83e-01 9.68e-14  1.02e-02    15s
   8   2.77648620e+02  9.79087757e+02  2.71e-04 2.75e-14  3.34e-03    15s
   9   2.99161640e+02  7.57430904e+02  7.82e-12 1.71e-14  2.18e-03    16s
  10   3.38222893e+02  6.81105625e+02  4.33e-12 1.26e-14  1.63e-03    16s
  11   3.58389510e+02  6.33204396e+02  3.54e-12 7.69e-15  1.31e-03    16s
  12   3.78264251e+02  6.18309750e+02  2.50e-12 9.35e-15  1.14e-03    16s
  13   4.04279421e+02  5.94225979e+02  2.19e-12 6.26e-15  9.02e-04    17s
  14   4.15518340e+02  5.68722919e+02  2.16e-12 5.34e-15  7.28e-04    17s
  15   4.36267935e+02  5.51527178e+02  3.43e-12 4.05e-15  5.48e-04    17s
  16   4.47273643e+02  5.17996294e+02  2.58e-12 3.07e-15  3.36e-04    17s
  17   4.52281999e+02  5.10406559e+02  2.29e-12 2.35e-15  2.76e-04    18s
  18   4.58104760e+02  4.94156489e+02  2.70e-12 2.85e-15  1.71e-04    18s
  19   4.61362521e+02  4.91148248e+02  4.40e-12 1.67e-15  1.41e-04    18s
  20   4.62850590e+02  4.88831725e+02  4.00e-12 2.83e-15  1.23e-04    18s
  21   4.64386853e+02  4.79739757e+02  4.09e-12 2.00e-15  7.29e-05    19s
  22   4.65831499e+02  4.76819021e+02  5.65e-12 2.38e-15  5.22e-05    19s
  23   4.66591347e+02  4.75121604e+02  8.87e-12 1.93e-15  4.05e-05    19s
  24   4.67231250e+02  4.74575273e+02  1.44e-11 2.01e-15  3.49e-05    19s
  25   4.67706903e+02  4.73715103e+02  1.14e-11 1.97e-15  2.85e-05    20s
  26   4.68274467e+02  4.72063467e+02  1.30e-11 2.71e-15  1.80e-05    20s
  27   4.68809796e+02  4.71159390e+02  1.66e-11 2.78e-15  1.12e-05    20s
  28   4.69082685e+02  4.70276642e+02  9.57e-12 2.29e-15  5.67e-06    20s
  29   4.69222396e+02  4.69975593e+02  1.38e-11 2.93e-15  3.58e-06    21s
  30   4.69311797e+02  4.69765464e+02  1.55e-11 2.48e-15  2.16e-06    21s
  31   4.69390850e+02  4.69675796e+02  2.09e-11 3.38e-15  1.35e-06    21s
  32   4.69467804e+02  4.69652178e+02  3.42e-11 2.06e-15  8.76e-07    21s
  33   4.69490593e+02  4.69598522e+02  2.06e-11 2.62e-15  5.13e-07    22s
  34   4.69513589e+02  4.69578366e+02  3.18e-11 2.04e-15  3.08e-07    22s
  35   4.69523233e+02  4.69565337e+02  2.22e-11 2.24e-15  2.00e-07    22s
  36   4.69533308e+02  4.69556140e+02  4.18e-11 1.87e-15  1.08e-07    22s
  37   4.69539499e+02  4.69547687e+02  2.13e-11 2.27e-15  3.89e-08    23s
  38   4.69544278e+02  4.69544556e+02  7.35e-11 2.92e-15  1.32e-09    23s
  39   4.69544346e+02  4.69544347e+02  5.29e-11 3.18e-15  5.43e-12    23s

Barrier solved model in 39 iterations and 23.29 seconds (12.92 work units)
Optimal objective 4.69544346e+02


Root crossover log...

   17101 DPushes remaining with DInf 0.0000000e+00                24s
       0 DPushes remaining with DInf 0.0000000e+00                25s

   18259 PPushes remaining with PInf 0.0000000e+00                25s
   15329 PPushes remaining with PInf 0.0000000e+00                25s
       0 PPushes remaining with PInf 0.0000000e+00                29s

  Push phase complete: Pinf 0.0000000e+00, Dinf 6.2696810e-12     29s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   32101    4.6954435e+02   0.000000e+00   0.000000e+00     30s
   32101    4.6954435e+02   0.000000e+00   0.000000e+00     30s

Root relaxation: objective 4.695443e+02, 32101 iterations, 18.23 seconds (16.22 work units)
Total elapsed time = 94.36s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  469.54435    0 41425   -0.00000  469.54435      -     -  177s
H    0     0                      58.0000000  469.54435   710%     -  222s
     0     0          -    0        58.00000  469.54435   710%     -  360s

Cutting planes:
  Gomory: 33
  Lift-and-project: 5
  Implied bound: 101
  Flow cover: 2
  GUB cover: 5
  Zero half: 158
  Mod-K: 22
  RLT: 179

Explored 1 nodes (91594 simplex iterations) in 360.04 seconds (359.19 work units)
Thread count was 8 (of 8 available processors)

Solution count 2: 58 -0 

Time limit reached
Best objective 5.800000000000e+01, best bound 4.695000000000e+02, gap 709.4828%

Gurobi 9.5.1 (win64) logging started Fri Sep 22 01:08:06 2023

Set parameter LogFile to value "consol_sol_wt_1_time_36000_ver1.0.txt"
Set parameter TimeLimit to value 360
Set parameter Method to value 2
Set parameter MIPFocus to value 3
Gurobi Optimizer version 9.5.1 build v9.5.1rc2 (win64)
Thread count: 4 physical cores, 8 logical processors, using up to 8 threads
Optimize a model with 199781 rows, 74550 columns and 1039284 nonzeros
Model fingerprint: 0xf6a7817e
Variable types: 0 continuous, 74550 integer (74550 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+01]
  Objective range  [1e+00, 3e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 8e+00]

Loaded user MIP start with objective 58

Presolve removed 120020 rows and 0 columns (presolve time = 5s) ...
Presolve removed 120020 rows and 5580 columns (presolve time = 11s) ...
Presolve removed 124780 rows and 6320 columns
Presolve time: 13.36s
Presolved: 75001 rows, 68230 columns, 895544 nonzeros
Variable types: 0 continuous, 68230 integer (68190 binary)
Root relaxation presolved: 75001 rows, 68230 columns, 895544 nonzeros

Root barrier log...

Ordering time: 0.31s

Barrier statistics:
 AA' NZ     : 2.183e+06
 Factor NZ  : 8.282e+06 (roughly 130 MB of memory)
 Factor Ops : 3.807e+09 (less than 1 second per iteration)
 Threads    : 4

                  Objective                Residual
Iter       Primal          Dual         Primal    Dual     Compl     Time
   0   4.62984185e+04  1.35874104e+05  2.92e+03 6.76e-01  2.36e+01    16s
   1   2.15089877e+04  1.38017363e+05  1.40e+03 6.70e-02  1.14e+01    16s
   2   3.70532087e+03  1.09200351e+05  2.30e+02 5.64e-14  2.15e+00    16s
   3   1.68299143e+03  5.94287106e+04  9.64e+01 5.54e-13  8.36e-01    16s
   4   4.87429264e+02  1.58749564e+04  1.62e+01 5.76e-13  1.40e-01    17s
   5   3.30239115e+02  4.63467270e+03  4.93e+00 2.54e-13  3.49e-02    17s
   6   2.92997343e+02  2.86362719e+03  1.67e+00 1.23e-13  1.59e-02    17s
   7   2.79699231e+02  2.27825032e+03  3.83e-01 9.68e-14  1.02e-02    17s
   8   2.77648620e+02  9.79087757e+02  2.71e-04 2.75e-14  3.34e-03    18s
   9   2.99161640e+02  7.57430904e+02  7.82e-12 1.71e-14  2.18e-03    18s
  10   3.38222893e+02  6.81105625e+02  4.33e-12 1.26e-14  1.63e-03    18s
  11   3.58389510e+02  6.33204396e+02  3.54e-12 7.69e-15  1.31e-03    18s
  12   3.78264251e+02  6.18309750e+02  2.50e-12 9.35e-15  1.14e-03    19s
  13   4.04279421e+02  5.94225979e+02  2.19e-12 6.26e-15  9.02e-04    19s
  14   4.15518340e+02  5.68722919e+02  2.16e-12 5.34e-15  7.28e-04    19s
  15   4.36267935e+02  5.51527178e+02  3.43e-12 4.05e-15  5.48e-04    19s
  16   4.47273643e+02  5.17996294e+02  2.58e-12 3.07e-15  3.36e-04    20s
  17   4.52281999e+02  5.10406559e+02  2.29e-12 2.35e-15  2.76e-04    20s
  18   4.58104760e+02  4.94156489e+02  2.70e-12 2.85e-15  1.71e-04    20s
  19   4.61362521e+02  4.91148248e+02  4.40e-12 1.67e-15  1.41e-04    20s
  20   4.62850590e+02  4.88831725e+02  4.00e-12 2.83e-15  1.23e-04    21s
  21   4.64386853e+02  4.79739757e+02  4.09e-12 2.00e-15  7.29e-05    21s
  22   4.65831499e+02  4.76819021e+02  5.65e-12 2.38e-15  5.22e-05    21s
  23   4.66591347e+02  4.75121604e+02  8.87e-12 1.93e-15  4.05e-05    21s
  24   4.67231250e+02  4.74575273e+02  1.44e-11 2.01e-15  3.49e-05    22s
  25   4.67706903e+02  4.73715103e+02  1.14e-11 1.97e-15  2.85e-05    22s
  26   4.68274467e+02  4.72063467e+02  1.30e-11 2.71e-15  1.80e-05    22s
  27   4.68809796e+02  4.71159390e+02  1.66e-11 2.78e-15  1.12e-05    22s
  28   4.69082685e+02  4.70276642e+02  9.57e-12 2.29e-15  5.67e-06    23s
  29   4.69222396e+02  4.69975593e+02  1.38e-11 2.93e-15  3.58e-06    23s
  30   4.69311797e+02  4.69765464e+02  1.55e-11 2.48e-15  2.16e-06    23s
  31   4.69390850e+02  4.69675796e+02  2.09e-11 3.38e-15  1.35e-06    23s
  32   4.69467804e+02  4.69652178e+02  3.42e-11 2.06e-15  8.76e-07    24s
  33   4.69490593e+02  4.69598522e+02  2.06e-11 2.62e-15  5.13e-07    24s
  34   4.69513589e+02  4.69578366e+02  3.18e-11 2.04e-15  3.08e-07    24s
  35   4.69523233e+02  4.69565337e+02  2.22e-11 2.24e-15  2.00e-07    24s
  36   4.69533308e+02  4.69556140e+02  4.18e-11 1.87e-15  1.08e-07    24s
  37   4.69539499e+02  4.69547687e+02  2.13e-11 2.27e-15  3.89e-08    25s
  38   4.69544278e+02  4.69544556e+02  7.35e-11 2.92e-15  1.32e-09    25s
  39   4.69544346e+02  4.69544347e+02  5.29e-11 3.18e-15  5.43e-12    25s

Barrier solved model in 39 iterations and 25.34 seconds (12.88 work units)
Optimal objective 4.69544346e+02


Root crossover log...

   17101 DPushes remaining with DInf 0.0000000e+00                26s
       0 DPushes remaining with DInf 0.0000000e+00                27s

   18259 PPushes remaining with PInf 0.0000000e+00                27s
     550 PPushes remaining with PInf 0.0000000e+00                31s
       0 PPushes remaining with PInf 0.0000000e+00                31s

  Push phase complete: Pinf 0.0000000e+00, Dinf 6.2696810e-12     31s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   32101    4.6954435e+02   0.000000e+00   0.000000e+00     31s
   32101    4.6954435e+02   0.000000e+00   0.000000e+00     32s

Root relaxation: objective 4.695443e+02, 32101 iterations, 17.97 seconds (16.22 work units)
Total elapsed time = 96.91s

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  469.54435    0 41425   58.00000  469.54435   710%     -  180s
H    0     0                     118.0000000  469.54435   298%     -  250s
     0     0          -    0       118.00000  469.54435   298%     -  360s

Cutting planes:
  Gomory: 35
  Lift-and-project: 5
  Implied bound: 91
  Flow cover: 1
  GUB cover: 7
  Zero half: 169
  Mod-K: 22
  RLT: 179

Explored 1 nodes (82661 simplex iterations) in 360.04 seconds (382.34 work units)
Thread count was 8 (of 8 available processors)

Solution count 2: 118 58 

Time limit reached
Best objective 1.180000000000e+02, best bound 4.695000000000e+02, gap 297.8814%

Gurobi 9.5.1 (win64) logging started Sun Sep 24 14:16:35 2023

Set parameter LogFile to value "consol_sol_wt_1_time_36000_ver1.0.txt"
Set parameter TimeLimit to value 36000
Set parameter Method to value 2
Set parameter MIPFocus to value 1
Gurobi Optimizer version 9.5.1 build v9.5.1rc2 (win64)
Thread count: 4 physical cores, 8 logical processors, using up to 8 threads
Optimize a model with 199781 rows, 74550 columns and 1039284 nonzeros
Model fingerprint: 0xd6d27909
Variable types: 0 continuous, 74550 integer (74550 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+01]
  Objective range  [1e+00, 3e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 8e+00]

Loaded user MIP start with objective 368

Presolve removed 120020 rows and 5580 columns (presolve time = 5s) ...
Presolve removed 124780 rows and 6180 columns
Presolve time: 9.97s
Presolved: 75001 rows, 68370 columns, 897913 nonzeros
Variable types: 0 continuous, 68370 integer (68330 binary)
Root barrier log...

Ordering time: 0.27s

Barrier statistics:
 AA' NZ     : 2.191e+06
 Factor NZ  : 8.302e+06 (roughly 130 MB of memory)
 Factor Ops : 3.865e+09 (less than 1 second per iteration)
 Threads    : 4

                  Objective                Residual
Iter       Primal          Dual         Primal    Dual     Compl     Time
   0   4.59605507e+04  1.36156017e+05  2.90e+03 6.76e-01  2.35e+01    12s
   1   2.11511381e+04  1.37899398e+05  1.38e+03 6.60e-02  1.12e+01    12s
   2   3.68498394e+03  1.08894643e+05  2.28e+02 4.90e-14  2.14e+00    12s
   3   1.56452293e+03  5.92242355e+04  8.86e+01 2.56e-13  7.89e-01    12s
   4   4.81811119e+02  1.68828940e+04  1.59e+01 2.50e-12  1.44e-01    13s
   5   3.22795699e+02  5.57398647e+03  4.46e+00 3.80e-13  3.83e-02    13s
   6   2.84200136e+02  3.38042068e+03  1.18e+00 1.87e-13  1.73e-02    13s
   7   2.75737395e+02  2.58801450e+03  2.61e-01 1.44e-13  1.14e-02    14s
   8   2.75493784e+02  1.14933882e+03  1.13e-03 5.04e-14  4.15e-03    14s
   9   2.92284725e+02  7.98529116e+02  6.63e-12 2.72e-14  2.40e-03    14s
  10   3.44680089e+02  7.54179053e+02  2.81e-12 2.41e-14  1.94e-03    14s
  11   3.66024155e+02  6.28380228e+02  2.38e-12 1.21e-14  1.24e-03    15s
  12   3.89850459e+02  6.13706214e+02  1.55e-12 1.13e-14  1.06e-03    15s
  13   4.08066781e+02  5.78601856e+02  2.33e-12 9.17e-15  8.09e-04    15s
  14   4.21001052e+02  5.55262535e+02  2.27e-12 6.49e-15  6.37e-04    15s
  15   4.44780499e+02  5.33986380e+02  2.26e-12 4.83e-15  4.23e-04    16s
  16   4.51004795e+02  5.13995181e+02  1.28e-12 3.68e-15  2.99e-04    16s
  17   4.57435664e+02  4.93405417e+02  1.58e-12 2.23e-15  1.71e-04    16s
  18   4.61720572e+02  4.87706337e+02  3.62e-12 2.16e-15  1.23e-04    16s
  19   4.64866003e+02  4.85325459e+02  4.98e-12 1.90e-15  9.71e-05    17s
  20   4.65422251e+02  4.83970579e+02  6.45e-12 2.01e-15  8.80e-05    17s
  21   4.67153007e+02  4.80179784e+02  1.27e-11 2.68e-15  6.18e-05    17s
  22   4.68170946e+02  4.75950286e+02  9.39e-12 1.71e-15  3.69e-05    17s
